,total_sqft,bath,balcony,price,site_location,bhk
8859,3884.0,4.0,3.0,240.0,Shamirpet,4
8862,1000.0,2.0,1.0,78.0,Shamirpet,2
8869,946.0,2.0,2.0,58.0,Shamirpet,2
8871,1150.0,2.0,2.0,69.0,Shamirpet,2
8872,1138.0,2.0,1.0,110.0,Shamirpet,2
8876,693.0,1.0,1.0,34.3,Shamirpet,1
8877,1520.0,2.0,2.0,90.0,Shamirpet,3
8878,1675.0,2.0,2.0,135.0,Shamirpet,3
8880,1220.0,2.0,3.0,88.0,Shamirpet,2
8882,925.0,1.0,0.0,40.7,Shamirpet,1
8883,1250.0,2.0,2.0,90.0,Shamirpet,2
8884,1175.0,2.0,2.0,79.0,Shamirpet,2
8886,1700.0,3.0,2.0,111.0,Shamirpet,3
8889,780.0,1.0,1.0,70.0,Shamirpet,1
8891,1320.0,2.0,1.0,100.0,Shamirpet,2
8892,1257.0,2.0,1.0,68.5,Shamirpet,2
8893,800.0,1.0,2.0,32.0,Shamirpet,1
8894,1435.0,2.0,2.0,80.0,Shamirpet,3
8895,1850.0,3.0,0.0,175.0,Shamirpet,6
8897,1310.0,2.0,2.0,80.43,Shamirpet,2
8898,4600.0,9.0,2.0,200.0,Shamirpet,9
8899,1800.0,3.0,2.0,110.0,Shamirpet,3
8900,1445.0,2.0,2.0,86.69,Shamirpet,3
8901,645.0,1.0,1.0,39.0,Shamirpet,1
8902,1328.0,2.0,2.0,107.0,Shamirpet,2
8903,1823.0,3.0,2.0,103.0,Shamirpet,3
8904,2439.0,5.0,2.0,170.0,Shamirpet,4
8905,1360.0,2.0,1.0,77.61,Shamirpet,2
8906,770.0,1.0,2.0,43.82,Shamirpet,1
8911,1020.0,2.0,1.0,80.0,Shamirpet,2
8912,2100.0,3.0,3.0,125.0,Shamirpet,3
8918,1027.0,2.0,1.0,67.0,Shamirpet,2
8922,1200.0,2.0,0.0,66.0,Shamirpet,3
8924,1270.0,2.0,2.0,95.25,Shamirpet,3
8930,610.0,1.0,1.0,18.5,Shamirpet,1
8932,1805.0,3.0,3.0,134.0,Shamirpet,3
8933,1724.0,3.0,2.0,125.0,Shamshabad,3
8934,805.0,2.0,1.0,22.14,Shamshabad,2
8935,1991.0,4.0,2.0,103.0,Shamshabad,3
8936,1140.0,2.0,2.0,40.0,Shamshabad,2
8937,1045.0,2.0,0.0,45.0,Shamshabad,2
8939,1575.0,3.0,2.0,125.0,Shamshabad,3
8941,1315.0,2.0,2.0,85.0,Shamshabad,2
8942,565.0,1.0,1.0,35.0,Shamshabad,1
8943,1542.0,2.0,3.0,85.0,Shamshabad,3
8945,900.0,2.0,1.0,46.0,Shamshabad,2
8946,1280.0,2.0,2.0,40.0,Shamshabad,2
8947,1250.0,2.0,2.0,65.0,Shamshabad,2
8948,1020.0,2.0,1.0,42.83,Shamshabad,2
8949,1420.0,2.0,2.0,75.0,Shamshabad,3
8950,595.0,1.0,1.0,31.83,Shamshabad,1
8951,1255.0,2.0,1.0,57.5,Shamshabad,2
8952,1040.0,2.0,2.0,46.0,Shamshabad,2
8953,1031.0,2.0,1.0,56.35,Shamshabad,2
8954,1550.0,2.0,2.0,90.0,Shamshabad,3
8956,1299.0,2.0,2.0,82.0,Shamshabad,2
8957,1030.0,2.0,2.0,42.0,Shamshabad,2
8958,1350.0,2.0,1.0,91.0,Shamshabad,2
8961,2000.0,3.0,2.0,99.0,Shamshabad,3
8962,1639.0,3.0,3.0,123.0,Shamshabad,3
8963,1500.0,2.0,1.0,84.0,Shamshabad,2
8964,1868.0,3.0,1.0,121.0,Shamshabad,3
8965,1175.0,2.0,1.0,47.0,Shamshabad,2
8966,1330.0,3.0,2.0,72.0,Shamshabad,3
8967,2080.0,3.0,3.0,175.0,Shamshabad,3
8968,2483.0,5.0,2.0,230.0,Shamshabad,4
8970,915.0,2.0,1.0,32.0,Shamshabad,2
8972,2283.0,4.0,2.0,130.0,Shamshabad,4
8973,440.0,1.0,1.0,28.0,Shamshabad,1
8974,1235.0,2.0,2.0,60.0,Shamshabad,2
8975,1200.0,2.0,1.0,34.0,Shamshabad,2
8976,1130.0,2.0,2.0,78.0,Shamshabad,2
8977,1220.0,2.0,2.0,48.79,Shamshabad,2
8978,1170.0,2.0,2.0,40.0,Shamshabad,2
8979,2111.0,4.0,3.0,120.0,Shamshabad,3
8980,1500.0,2.0,1.0,78.25,Shamshabad,3
8981,1179.0,2.0,1.0,49.0,Shamshabad,2
8983,1180.0,2.0,2.0,41.0,Shamshabad,2
8984,1253.0,2.0,2.0,57.0,Shamshabad,2
8985,1680.0,3.0,3.0,135.0,Shamshabad,3
8986,2420.0,4.0,1.0,190.0,Shamshabad,4
8987,4000.0,4.0,3.0,380.0,Shamshabad,4
8990,766.0,2.0,2.0,28.0,Shamshabad,2
8991,925.0,2.0,2.0,35.0,Shamshabad,2
8992,1115.0,2.0,1.0,50.0,Shamshabad,2
8993,2215.0,4.0,2.0,150.0,Shamshabad,3
8994,674.0,1.0,1.0,19.9,Shamshabad,2
8996,1410.0,2.0,2.0,73.0,Shamshabad,3
8998,1250.0,2.0,1.0,55.0,Shamshabad,2
8999,1100.0,2.0,0.0,65.0,Shamshabad,2
9001,1059.0,2.0,2.0,68.0,Shamshabad,2
9002,2087.01,3.0,2.0,115.0,Shamshabad,3
9003,1315.0,3.0,3.0,65.0,Shamshabad,3
9004,1250.0,2.0,2.0,79.0,Shamshabad,2
9005,1386.0,2.0,2.0,85.0,Shamshabad,2
9006,1210.0,2.0,1.0,50.0,Shamshabad,2
9007,1030.0,2.0,2.0,75.0,Shamshabad,2
9008,1792.0,3.0,1.0,104.0,Shamshabad,3
9010,1244.0,2.0,2.0,95.0,Shamshabad,2
9012,975.0,2.0,1.0,60.0,Shamshabad,2
9013,2440.0,3.0,1.0,142.0,Shamshabad,3
9014,2404.0,3.0,2.0,138.0,Shamshabad,3
9015,980.0,3.0,1.0,80.0,Shamshabad,3
9016,900.0,2.0,0.0,55.0,Shamshabad,2
9017,1142.0,2.0,2.0,56.0,Shamshabad,2
9018,900.0,2.0,2.0,41.0,Shamshabad,2
9019,1430.0,2.0,2.0,78.0,Shamshabad,2
9020,1777.26,3.0,2.0,92.0,Shamshabad,3
9021,1291.0,2.0,1.0,75.0,Shamshabad,2
9022,648.0,1.0,1.0,40.0,Shamshabad,1
9023,1200.0,2.0,1.0,75.0,Shamshabad,4
9024,905.0,2.0,1.0,58.0,Shamshabad,2
9025,1021.0,2.0,2.0,46.0,Shamshabad,2
9026,1760.0,3.0,3.0,90.0,Shamshabad,3
9027,1690.0,2.0,2.0,116.0,Shamshabad,3
9028,5515.0,6.0,2.0,425.0,Shamshabad,5
9031,1432.0,2.0,1.0,85.0,Shamshabad,2
9032,3100.0,7.0,3.0,145.0,Shamshabad,7
9033,1095.0,2.0,1.0,45.0,Shamshabad,2
9034,1830.0,3.0,3.0,121.0,Shamshabad,3
9035,1215.0,2.0,1.0,65.0,Shamshabad,2
9036,625.0,1.0,1.0,25.0,Shamshabad,2
9037,1181.0,2.0,2.0,55.0,Shamshabad,2
9038,1405.0,2.0,1.0,85.0,Shamshabad,3
9042,1175.0,2.0,1.0,82.0,Shankarpalle,2
9043,720.0,2.0,1.0,45.0,Shankarpalle,2
9044,1260.0,2.0,2.0,45.0,Shankarpalle,2
9045,1200.0,4.0,0.0,90.0,Shankarpalle,4
9046,1200.0,3.0,0.0,95.0,Shankarpalle,3
9047,950.0,2.0,3.0,31.0,Shankarpalle,2
9048,2557.0,3.0,2.0,141.0,Shankarpalle,3
9049,1897.0,3.0,2.0,120.0,Shankarpalle,3
9050,1128.0,2.0,2.0,59.0,Shankarpalle,2
9051,1360.0,2.0,2.0,85.0,Shankarpalle,3
9052,1515.0,3.0,3.0,93.93,Shankarpalle,3
9053,1100.0,2.0,2.0,71.5,Shankarpalle,2
9054,1245.0,2.0,1.0,86.28,Shankarpalle,2
9056,921.0,2.0,1.0,34.0,Shankarpalle,2
9057,1655.0,3.0,1.0,115.0,Shankarpalle,3
9059,2072.0,3.0,2.0,108.0,Shankarpalle,3
9060,1700.0,3.0,1.0,97.0,Shankarpalle,3
9061,1555.0,3.0,2.0,82.5,Shankarpalle,3
9063,1149.0,2.0,1.0,75.0,Shankarpalle,2
9064,648.0,1.0,1.0,31.75,Shankarpalle,1
9065,1070.0,2.0,1.0,35.0,Shankarpalle,2
9066,1464.0,2.0,2.0,56.0,Shankarpalle,2
9067,1457.0,2.0,2.0,85.0,Shankarpalle,2
9068,2690.0,4.0,3.0,191.0,Shankarpalle,4
9069,1196.0,2.0,2.0,56.81,Shankarpalle,2
9071,1109.0,2.0,1.0,63.0,Shankarpalle,2
9072,1856.0,3.0,2.0,135.0,Shankarpalle,3
9073,1150.0,2.0,1.0,74.0,Shankarpalle,2
9075,1165.0,2.0,2.0,75.0,Shankarpalle,2
9076,1225.0,2.0,2.0,60.0,Shankarpalle,2
9077,955.0,2.0,1.0,35.28,Shankarpalle,2
9078,2065.0,3.0,2.0,130.0,Shankarpalle,3
9079,1255.0,2.0,1.0,54.5,Shankarpalle,2
9080,1226.0,2.0,2.0,52.71,Shankarpalle,2
9081,1312.0,2.0,2.0,55.0,Shankarpalle,2
9082,600.0,1.0,0.0,20.0,Shankarpalle,1
9083,924.0,2.0,2.0,76.23,Shankarpalle,2
9085,941.0,2.0,2.0,48.0,Shankarpalle,2
9086,658.0,1.0,1.0,34.0,Shankarpalle,1
9087,1700.0,3.0,2.0,93.5,Shankarpalle,3
9088,1185.0,2.0,2.0,40.17,Shankarpalle,2
9090,1125.0,2.0,1.0,47.0,Shankarpalle,2
9091,3820.0,1.0,1.0,306.0,Shankarpalle,1
9093,1151.0,2.0,2.0,39.0,Shankarpalle,2
9095,1390.0,2.0,2.0,95.0,Shankarpalle,2
9098,1254.0,2.0,2.0,47.0,Shankarpalle,2
9099,1475.0,2.0,1.0,70.0,Shankarpalle,2
9100,1636.0,3.0,2.0,85.0,Shankarpalle,3
9101,1020.0,2.0,2.0,48.95,Shankarpalle,2
9103,1225.0,2.0,1.0,69.0,Shankarpalle,3
9104,1850.0,4.0,2.0,120.0,Shankarpalle,3
9105,1200.0,2.0,3.0,49.0,Shankarpalle,2
9107,1000.0,2.0,2.0,35.0,Shankarpalle,2
9108,1032.0,2.0,1.0,42.0,Shankarpalle,2
9109,654.0,1.0,1.0,38.0,Shankarpalle,1
9110,4200.0,4.0,2.0,255.0,Shankarpalle,4
9112,1209.0,2.0,2.0,100.0,Shankarpalle,2
9113,1063.0,2.0,2.0,40.0,Shankarpalle,2
9114,1150.0,2.0,2.0,90.0,Shankarpalle,2
9116,1012.0,2.0,1.0,65.0,Shankarpalle,2
9117,1762.0,3.0,3.0,112.0,Shankarpalle,3
9118,1092.0,2.0,2.0,43.0,Shankarpalle,2
9119,3750.0,6.0,2.0,295.0,Shankarpalle,5
9120,1184.0,2.0,1.0,55.0,Shankarpalle,2
9122,1019.0,2.0,1.0,62.0,Shankarpalle,2
9124,1178.0,2.0,1.0,80.0,Shankarpalle,2
9125,1200.0,2.0,2.0,73.2,Shankarpalle,2
9126,2072.0,4.0,2.0,151.0,Shankarpalle,3
9127,1065.0,2.0,1.0,70.0,Shankarpalle,2
9128,1945.0,3.0,3.0,115.0,Shankarpalle,3
9129,1242.0,2.0,1.0,78.0,Shankarpalle,2
9130,1220.0,2.0,2.0,46.0,Shankarpalle,2
9131,1245.0,2.0,1.0,59.76,Shankarpalle,2
9133,2940.0,6.0,2.0,201.0,Shankarpalle,4
9137,2400.0,4.0,1.0,180.0,Shankarpalle,4
9138,1062.0,2.0,1.0,50.0,Shankarpalle,2
9139,2650.0,4.0,1.0,223.0,Shankarpalle,4
9140,1129.0,2.0,1.0,50.0,Shankarpalle,2
9142,1246.0,2.0,1.0,67.4,Shankarpalle,2
9143,3385.0,4.0,1.0,220.0,Shankarpalle,4
9144,1510.0,2.0,3.0,110.0,Shankarpalle,3
9145,1020.0,2.0,2.0,39.0,Shankarpalle,2
9146,1295.0,2.0,1.0,62.0,Shankarpalle,2
9147,1326.0,2.0,2.0,78.0,Sitarampur,2
9148,705.0,1.0,2.0,67.0,Sitarampur,1
9150,2483.0,5.0,2.0,212.0,Sitarampur,4
9151,1760.0,2.0,2.0,130.0,Sitarampur,3
9152,1080.0,2.0,2.0,50.0,Sitarampur,2
9153,1200.0,2.0,1.0,45.0,Sitarampur,2
9154,1185.0,2.0,2.0,43.51,Sitarampur,2
9155,1122.5,2.0,0.0,58.935,Sitarampur,2
9156,1600.0,4.0,0.0,125.0,Sitarampur,5
9157,1570.0,3.0,3.0,80.0,Sitarampur,3
9158,14000.0,3.0,2.0,800.0,Sitarampur,4
9159,3467.86,6.0,3.0,249.0,Sitarampur,4
9161,1201.0,2.0,2.0,27.0,Sitarampur,2
9163,1200.0,2.0,1.0,120.0,Sitarampur,2
9164,1300.0,2.0,3.0,110.0,Sitarampur,2
9165,640.0,1.0,0.0,55.0,Sitarampur,1
9166,1146.0,2.0,1.0,38.5,Sitarampur,2
9167,1125.0,2.0,1.0,63.0,Sitarampur,2
9168,2145.0,3.0,2.0,175.0,Sitarampur,3
9170,1762.0,3.0,3.0,110.0,Sitarampur,3
9172,1090.0,3.0,2.0,44.0,Sitarampur,2
9174,1575.0,2.0,2.0,110.0,Sitarampur,3
9175,1251.0,2.0,1.0,47.4,Sitarampur,2
9176,1749.0,3.0,2.0,115.0,Sitarampur,3
9178,1143.0,2.0,2.0,65.0,Sitarampur,2
9179,1128.0,2.0,1.0,68.0,Sitarampur,2
9180,901.0,2.0,1.0,49.5,Sitarampur,2
9182,1170.0,2.0,2.0,46.0,Sitarampur,2
9183,1016.0,2.0,1.0,58.0,Sitarampur,2
9185,1145.0,2.0,2.0,40.0,Sitarampur,2
9186,700.0,1.0,1.0,19.0,Sitarampur,2
9187,1062.0,2.0,1.0,42.47,Sitarampur,2
9188,1016.0,2.0,2.0,40.0,Sitarampur,2
9190,1300.0,2.0,2.0,75.0,Sitarampur,3
9191,2675.0,4.0,2.0,290.0,Sitarampur,4
9192,950.0,2.0,1.0,39.0,Sitarampur,2
9193,1390.0,2.0,2.0,86.0,Sitarampur,2
9194,500.0,1.0,1.0,15.0,Sitarampur,1
9195,1737.0,2.0,3.0,95.0,Sitarampur,3
9196,2100.0,3.0,1.0,125.0,Sitarampur,4
9199,2690.0,4.0,2.0,185.0,Sitarampur,4
9200,1065.0,2.0,1.0,56.13,Sitarampur,2
9201,1285.0,2.0,2.0,56.0,Sitarampur,2
9203,1205.0,2.0,2.0,70.0,Sitarampur,2
9205,1310.0,2.0,1.0,66.0,Sitarampur,2
9206,1655.0,3.0,3.0,120.0,Sitarampur,3
9208,1040.0,2.0,1.0,68.59,Sitarampur,2
9213,600.0,1.0,1.0,35.0,Sitarampur,1
9214,1250.0,4.0,1.0,100.0,Sitarampur,4
9215,820.0,2.0,2.0,30.0,Sitarampur,2
9216,2340.0,4.0,1.0,145.0,Sitarampur,4
9217,1033.0,2.0,2.0,32.0,Sitarampur,2
9218,985.0,2.0,1.0,40.39,Sitarampur,2
9219,1350.0,2.0,2.0,42.0,Sitarampur,2
9220,1000.0,2.0,2.0,35.0,Sitarampur,2
9221,1280.0,2.0,2.0,75.0,Sitarampur,2
9222,980.0,2.0,1.0,86.0,Sitarampur,2
9223,790.5,1.0,0.0,42.295,Sitarampur,1
9224,1450.0,2.0,1.0,75.0,Sitarampur,3
9225,1278.0,3.0,2.0,62.71,Sitarampur,3
9226,1559.0,3.0,1.0,81.55,Sitarampur,3
9227,1400.0,2.0,1.0,78.0,Sitarampur,3
9228,1160.0,2.0,1.0,52.2,Sitarampur,2
9229,1723.0,3.0,2.0,95.0,Sitarampur,3
9230,1180.0,2.0,3.0,41.94,Sitarampur,2
9231,6000.0,4.0,0.0,625.0,Sitarampur,4
9232,1800.0,3.0,2.0,175.0,Sitarampur,3
9233,1720.0,3.0,3.0,150.0,Sitarampur,3
9235,1185.0,2.0,3.0,55.0,Sitarampur,2
9236,925.0,2.0,1.0,37.0,Sitarampur,2
9237,1059.0,2.0,1.0,57.0,Sitarampur,2
9238,1500.0,3.0,2.0,162.0,Sitarampur,4
9239,1140.0,2.0,2.0,56.0,Sitarampur,2
9241,2045.0,3.0,2.0,108.0,Sitarampur,3
9242,1886.0,3.0,2.0,205.0,Sitarampur,3
9243,1323.0,2.0,2.0,74.0,Sitarampur,2
9244,3425.0,3.0,1.0,320.0,Sitarampur,3
9245,3300.0,3.0,2.0,165.0,Sitarampur,3
9246,2500.0,3.0,1.0,250.0,Sitarampur,3
9247,1105.0,2.0,2.0,30.0,Sitarampur,2
9249,1684.0,3.0,1.0,120.0,Sitarampur,3
9251,1615.0,3.0,2.0,97.0,Sitarampur,3
9252,1500.0,3.0,2.0,88.0,Sitarampur,3
9255,1220.0,2.0,2.0,52.0,Sitarampur,2
9256,4000.0,8.0,3.0,160.0,Sitarampur,8
9257,1290.0,2.0,2.0,88.0,Sitarampur,2
9258,1075.0,2.0,2.0,60.0,Sitarampur,2
9259,1644.0,3.0,3.0,80.51,Sitarampur,3
9260,1600.0,2.0,0.0,140.0,Sitarampur,3
9261,1225.0,2.0,3.0,58.0,Sitarampur,2
9262,1730.0,3.0,2.0,125.0,Sitarampur,3
9263,845.0,2.0,1.0,55.0,Somajiguda,2
9264,1735.0,3.0,3.0,135.0,Somajiguda,3
9267,1768.0,3.0,2.0,101.0,Somajiguda,3
9269,1020.0,2.0,1.0,52.0,Somajiguda,2
9270,525.0,1.0,1.0,30.0,Somajiguda,1
9275,1606.0,3.0,3.0,89.55,Somajiguda,3
9277,2483.0,5.0,2.0,215.0,Somajiguda,4
9278,1180.0,2.0,2.0,72.0,Somajiguda,2
9279,1508.0,2.0,1.0,110.0,Somajiguda,3
9280,1685.0,2.0,1.0,110.0,Somajiguda,3
9281,1708.0,2.0,1.0,90.5,Somajiguda,3
9282,4800.0,3.0,3.0,302.0,Somajiguda,4
9285,950.0,3.0,1.0,80.0,Somajiguda,3
9286,1500.0,1.0,0.0,37.5,Somajiguda,1
9287,1320.0,2.0,1.0,95.0,Somajiguda,2
9289,3960.0,5.0,3.0,386.0,Somajiguda,4
9291,1100.0,2.0,1.0,60.0,Somajiguda,2
9294,550.0,1.0,1.0,17.0,Somajiguda,1
9295,1275.0,2.0,2.0,65.0,Somajiguda,2
9298,458.0,1.0,0.0,19.695,Somajiguda,1
9299,1300.0,2.0,2.0,102.0,Somajiguda,2
9300,1405.0,2.0,2.0,84.5,Somajiguda,2
9302,706.0,1.0,1.0,48.24,Somajiguda,1
9304,705.0,1.0,1.0,57.0,Somajiguda,1
9305,1197.0,2.0,1.0,63.0,Somajiguda,2
9306,1590.0,3.0,2.0,96.5,Somajiguda,3
9307,1036.0,2.0,1.0,59.45,Somajiguda,2
9309,1088.0,2.0,2.0,61.45,Somajiguda,2
9310,1355.0,2.0,3.0,78.0,Somajiguda,2
9311,1482.0,3.0,2.0,86.0,Somajiguda,3
9315,1920.0,3.0,2.0,150.0,Somajiguda,3
9318,934.0,2.0,2.0,55.0,Somajiguda,2
9319,1281.0,2.0,2.0,87.0,Somajiguda,2
9321,1862.0,3.0,3.0,120.0,Somajiguda,3
9322,1713.0,3.0,3.0,125.0,Somajiguda,3
9324,1711.0,3.0,3.0,85.61,Somajiguda,3
9325,400.0,2.0,1.0,25.0,Somajiguda,1
9328,646.0,1.0,0.0,25.84,Somajiguda,1
9329,1590.0,2.0,2.0,126.0,Somajiguda,3
9330,3000.0,3.0,3.0,170.0,Somajiguda,4
9331,2800.0,4.0,1.0,200.0,Somajiguda,4
9332,3000.0,6.0,3.0,145.0,Somajiguda,7
9334,1395.0,2.0,2.0,70.0,Somajiguda,3
9336,1075.0,2.0,1.0,57.0,Somajiguda,2
9337,1786.0,2.0,2.0,106.0,Somajiguda,3
9341,1165.0,2.0,2.0,64.08,Somajiguda,2
9342,1160.0,2.0,2.0,75.0,Somajiguda,2
9346,2185.0,3.0,3.0,120.0,Somajiguda,4
9349,2159.0,3.0,2.0,120.0,Somajiguda,3
9350,1500.0,3.0,1.0,100.0,Somajiguda,3
9355,2916.0,5.0,1.0,230.0,Somajiguda,4
9356,1205.0,2.0,1.0,85.0,Somajiguda,2
9357,1880.0,4.0,0.0,154.0,Somajiguda,4
9359,1260.0,2.0,2.0,113.0,Somajiguda,2
9360,1060.0,2.0,1.0,58.5,Somajiguda,2
9361,1330.0,2.0,2.0,68.0,Somajiguda,3
9363,1685.0,3.0,1.0,90.0,Somajiguda,3
9364,1950.0,4.0,2.0,120.0,Somajiguda,3
9365,2400.0,3.0,0.0,200.0,Somajiguda,4
9366,1305.0,3.0,1.0,65.0,Somajiguda,3
9367,1250.0,2.0,1.0,70.0,Somajiguda,3
9371,1470.0,2.0,1.0,75.0,Somajiguda,3
9373,1332.0,2.0,1.0,108.0,Somajiguda,2
9374,1691.0,3.0,2.0,100.0,Somajiguda,3
9377,1470.0,2.0,1.0,85.0,Somajiguda,3
9379,1150.0,2.0,3.0,40.0,Sultan Bagh,2
9380,1152.0,2.0,1.0,64.5,Sultan Bagh,2
9381,700.0,1.0,1.0,26.0,Sultan Bagh,2
9382,1075.0,2.0,1.0,52.0,Sultan Bagh,2
9383,2450.0,3.0,0.0,120.0,Sultan Bagh,3
9384,950.0,2.0,1.0,40.0,Sultan Bagh,2
9386,1198.0,2.0,2.0,58.0,Sultan Bagh,2
9387,1799.0,3.0,3.0,90.0,Sultan Bagh,3
9388,1920.0,3.0,1.0,115.0,Sultan Bagh,3
9390,1200.0,3.0,1.0,85.0,Sultan Bagh,3
9391,1535.0,3.0,1.0,95.0,Sultan Bagh,3
9393,1219.0,2.0,2.0,48.0,Sultan Bagh,2
9395,1476.0,3.0,1.0,120.0,Sultan Bagh,3
9397,530.0,1.0,1.0,18.0,Sultan Bagh,1
9398,2200.0,3.0,2.0,180.0,Sultan Bagh,3
9399,1190.0,2.0,2.0,68.0,Sultan Bagh,2
9400,1075.0,2.0,1.0,90.0,Sultan Bagh,3
9402,1200.0,2.0,1.0,49.5,Sultan Bagh,2
9403,1027.0,2.0,2.0,43.0,Sultan Bagh,2
9404,1050.0,2.0,2.0,48.0,Sultan Bagh,2
9405,1100.0,2.0,1.0,70.0,Sultan Bagh,2
9406,735.0,2.0,1.0,35.0,Sultan Bagh,2
9407,1350.0,2.0,3.0,49.0,Sultan Bagh,2
9409,1255.0,2.0,2.0,79.0,Sultan Bagh,3
9410,900.0,2.0,1.0,60.0,Sultan Bagh,2
9411,1205.47,2.0,1.0,81.0,Sultan Bagh,2
9412,1080.0,2.0,2.0,55.0,Sultan Bagh,2
9413,963.0,2.0,2.0,40.0,Sultan Bagh,2
9414,1100.0,2.0,1.0,46.0,Sultan Bagh,2
9415,1200.0,6.0,3.0,70.0,Sultan Bagh,4
9416,1900.0,4.0,2.0,145.0,Sultan Bagh,3
9417,1436.0,3.0,3.0,70.0,Sultan Bagh,3
9418,1182.0,2.0,2.0,82.5,Sultan Bagh,2
9419,1250.0,2.0,3.0,39.0,Sultan Bagh,2
9420,1200.0,2.0,1.0,48.0,Sultan Bagh,2
9421,1096.0,2.0,2.0,48.0,Sultan Bagh,2
9422,755.0,1.0,1.0,42.41,Sultan Bagh,1
9423,2882.0,5.0,1.0,204.0,Sultan Bagh,4
9424,1590.0,3.0,0.0,120.0,Sultan Bagh,3
9426,1000.0,1.0,1.0,75.0,Sultan Bagh,2
9427,1205.0,2.0,1.0,40.0,Sultan Bagh,2
9428,1974.0,4.0,0.0,106.0,Sultan Bagh,4
9431,1645.0,3.0,1.0,100.0,Sultan Bagh,3
9432,2790.0,5.0,3.0,204.0,Sultan Bagh,4
9433,1130.0,2.0,2.0,60.0,Sultan Bagh,2
9434,2127.0,3.0,2.0,135.0,Sultan Bagh,3
9436,1200.0,2.0,0.0,75.0,Sultan Bagh,2
9437,935.0,2.0,1.0,51.5,Sultan Bagh,2
9439,1660.0,2.0,2.0,116.0,Sultan Bagh,3
9440,638.0,1.0,1.0,32.0,Sultan Bagh,1
9441,1230.0,2.0,2.0,70.0,Sultan Bagh,2
9443,1500.0,4.0,1.0,99.0,Sultan Bagh,3
9444,1631.0,3.0,2.0,80.0,Sultan Bagh,3
9445,900.0,2.0,0.0,49.0,Sultan Bagh,2
9447,1283.0,2.0,2.0,68.0,Sultan Bagh,2
9449,1200.0,2.0,1.0,57.9,Sultan Bagh,2
9450,1040.0,2.0,1.0,41.59,Sultan Bagh,2
9451,850.0,1.0,0.0,35.5,Sultan Bagh,2
9452,1991.0,3.0,2.0,104.0,Sultan Bagh,3
9453,1250.0,2.0,2.0,70.0,Sultan Bagh,3
9457,656.0,2.0,1.0,25.0,Sultan Bagh,2
9458,1450.0,3.0,2.0,75.0,Sultan Bagh,3
9461,877.0,2.0,1.0,29.0,Sultan Bagh,2
9463,1050.0,2.0,1.0,43.5,Sultan Bagh,2
9464,1000.0,2.0,1.0,42.0,Sultan Bagh,2
9465,1016.0,2.0,1.0,45.0,Sultan Bagh,2
9466,1040.0,2.0,2.0,36.84,Sultan Bagh,2
9467,849.0,2.0,2.0,25.4,Sultan Bagh,2
9468,1180.0,2.0,2.0,55.0,Sultan Bagh,2
9469,1185.0,2.0,2.0,42.0,Sultan Bagh,2
9470,1172.0,2.0,2.0,75.0,Sultan Bagh,2
9471,860.0,2.0,1.0,28.93,Sultan Bagh,2
9472,1190.0,2.0,2.0,59.9,Sultan Bagh,2
9473,825.0,2.0,1.0,35.0,Sultan Bagh,2
9474,1680.0,3.0,2.0,112.0,Sultan Bagh,3
9475,1020.0,2.0,1.0,70.0,Sultan Bagh,2
9476,1164.0,2.0,2.0,64.08,Sultan Bagh,2
9477,458.0,1.0,0.0,33.66,Sultan Bagh,1
9478,957.0,2.0,1.0,55.0,Sultan Bagh,2
9479,1850.0,3.0,2.0,150.0,Sultan Bagh,3
9481,1045.0,2.0,1.0,40.65,Sultan Bagh,2
9482,1704.0,3.0,2.0,94.36,Sultan Bagh,3
9483,410.0,1.0,1.0,15.0,Sultan Bagh,1
9484,985.0,2.0,1.0,45.0,Sultan Bagh,2
9485,970.0,2.0,1.0,52.5,Sultan Bagh,2
9486,1100.0,3.0,2.0,53.0,Sultan Bagh,3
9487,1185.0,2.0,2.0,43.5,Sultan Bagh,2
9488,1235.0,2.0,2.0,44.5,Sultan Bagh,2
9490,3200.0,7.0,0.0,150.0,Sultan Bagh,7
9492,1573.0,3.0,2.0,115.0,Sultan Bagh,3
9493,2087.01,4.0,2.0,160.0,Sultan Bagh,3
9494,1435.0,2.0,2.0,115.0,Sultan Bagh,3
9495,1000.0,2.0,0.0,50.0,Sultan Bagh,2
9496,1165.0,2.0,1.0,51.42,Sultan Bagh,2
9497,1650.0,2.0,1.0,130.0,Sultan Bagh,3
9499,2395.0,4.0,2.0,150.0,Sultan Bagh,3
9501,1128.0,2.0,1.0,65.0,Talakonapally,2
9502,3000.0,5.0,2.0,260.0,Talakonapally,4
9503,1385.0,2.0,3.0,80.0,Talakonapally,2
9504,665.0,1.0,1.0,36.85,Talakonapally,1
9506,2842.0,3.0,2.0,162.0,Talakonapally,3
9507,1150.0,2.0,3.0,72.2,Talakonapally,2
9508,1050.0,2.0,2.0,53.5,Talakonapally,2
9509,1100.0,2.0,2.0,50.0,Talakonapally,2
9511,1140.0,2.0,2.0,43.0,Talakonapally,2
9512,1200.0,2.0,0.0,80.0,Talakonapally,2
9513,1205.0,2.0,1.0,75.0,Talakonapally,2
9514,1306.0,2.0,1.0,55.91,Talakonapally,2
9515,1100.0,2.0,1.0,75.0,Talakonapally,2
9516,1655.0,2.0,1.0,97.65,Talakonapally,2
9517,4000.0,5.0,1.0,280.0,Talakonapally,4
9518,1084.0,2.0,3.0,55.0,Talakonapally,2
